unique_book_id,published_year,book_id,published_by,available
504230,1952-11-19,84370,Farley-Smith,Unavailable
635303,1979-03-22,226001,Reed-Larson,Unavailable
111020,2016-04-04,826606,Curry and Sons,Unavailable
242095,2015-09-04,957894,"Jennings, Mullins and Martinez",Available
766386,1935-02-15,886877,"Rice, Wells and Hansen",Unavailable
242103,1993-12-31,407663,"Johnson, Sheppard and Campbell",Available
504249,1961-12-10,968990,Jones-Brown,Unavailable
897465,1924-10-12,89723,Scott-Mcmahon,Available
242114,2011-02-20,192907,"Harris, Hill and Ferguson",Unavailable
635331,1961-08-28,656410,Martin-Zimmerman,Available
766404,2010-06-20,600983,Olson Group,Available
897479,1909-11-06,505443,Goodman-Cochran,Available
897480,1963-12-14,328231,Hall-Miller,Unavailable
897481,1962-02-28,257231,Ray LLC,Available
504267,1914-10-13,228526,Williams LLC,Unavailable
504271,1940-07-26,906141,Hess-Woodward,Unavailable
373200,1900-09-25,786365,Hayes PLC,Available
635348,1903-03-02,703780,Hernandez-Harmon,Unavailable
242132,1967-11-18,169627,"Barton, Guzman and Simmons",Available
897497,1901-12-07,6351,West Group,Unavailable
111069,1924-08-12,633871,Cohen-Miller,Available
766442,1944-04-10,123867,"White, Cantrell and Short",Available
242154,1933-05-12,860294,"Roberts, Winters and Rice",Unavailable
242158,1963-01-10,74946,Romero-Morse,Unavailable
766447,1948-05-05,853135,"Holland, Ross and Navarro",Available
373235,1950-04-12,97312,Mitchell and Sons,Available
897527,1979-09-27,103373,Bradford-Mcbride,Unavailable
242167,1902-07-12,21426,"Fisher, White and Burns",Available
766461,1973-10-11,494849,Nichols Ltd,Unavailable
504319,1976-10-27,620347,"Rivera, Whitaker and Davis",Available
897539,1915-06-29,204880,Gilbert LLC,Unavailable
373252,1916-04-08,978070,"Sullivan, Norman and Burke",Available
635398,1986-05-18,87650,"Richards, Young and Murray",Available
635400,1959-06-07,267263,Simpson Inc,Unavailable
242184,1947-07-23,934359,Perkins-Garza,Available
897548,1911-07-07,638128,Daugherty Ltd,Available
242198,1982-12-02,211893,"Burns, Schultz and Cole",Unavailable
635415,1960-10-28,878443,Carter-Simmons,Unavailable
373272,2020-03-31,447755,"Hanson, Thomas and Hensley",Unavailable
373271,1957-07-15,461865,"Blair, Jacobs and Reed",Available
766491,1949-05-10,952019,Gardner Group,Available
635422,1985-12-05,370662,"Salazar, Bryant and Shepard",Available
373280,1913-06-24,38452,"Nolan, Mcgee and Russell",Unavailable
897569,1969-06-02,214043,Martin-Murray,Available
373284,1967-07-14,634757,Roth-Taylor,Available
897573,1916-05-21,423876,Stokes Inc,Available
111141,1939-01-25,406460,Osborne-Newton,Unavailable
635435,1957-09-21,84303,Baker-Daniel,Available
766508,1957-06-02,872363,"Adams, Collier and Cooper",Available
766509,1933-09-27,295194,"Garcia, Nelson and Patel",Available
504371,1923-02-17,267004,"Jackson, Parrish and Mason",Available
373306,1996-06-14,886999,"Reid, Griffin and Perry",Unavailable
242236,1953-11-02,924568,Sullivan-Leach,Unavailable
766527,1908-06-27,671092,"Smith, Salazar and Clark",Unavailable
635456,1977-02-07,397479,Tucker-Sherman,Available
766538,1960-04-16,526823,"George, Turner and Wilson",Available
897615,2005-04-21,306816,West and Sons,Unavailable
111186,1973-03-10,121034,Gray Inc,Unavailable
111187,1902-12-25,52998,Hernandez-Olson,Unavailable
635478,1999-01-19,892281,"Henderson, Robertson and Ball",Unavailable
766551,1990-10-13,976346,"Freeman, Sheppard and Graham",Unavailable
635481,2009-05-07,431487,Martin and Sons,Available
635482,1926-05-07,60456,Lewis LLC,Unavailable
766553,2003-01-14,601602,"Mcfarland, Brown and Little",Unavailable
635485,1999-08-05,708949,Flynn-Anderson,Unavailable
373341,2003-07-14,801713,"Guerrero, Graham and Garcia",Unavailable
242271,2009-11-02,488947,"Baker, Juarez and Moreno",Available
373346,2007-06-03,967147,Case-Jones,Unavailable
111207,1994-01-15,298303,"Carroll, Cameron and White",Unavailable
373355,1955-03-10,4228,"Pacheco, Ward and Hicks",Available
897646,1972-08-19,629564,Sexton Group,Unavailable
635504,1918-07-12,70867,"Mendoza, Lane and Miller",Available
766580,1932-08-03,802333,"Johnson, Clark and Ward",Available
635514,2015-10-10,890394,"Rodriguez, Ward and Farmer",Available
373370,2002-10-31,207006,"Parks, Casey and Daniels",Available
373380,1967-11-28,908210,"Hampton, Floyd and Cook",Available
635525,1984-11-28,697114,Hood-Taylor,Available
373381,1949-10-03,669807,Murray-Lee,Available
242311,1991-08-31,921123,Alvarez LLC,Available
504452,1924-10-21,800549,"Jones, Mccarthy and Lopez",Available
111242,1991-02-06,983700,Miller-Rivera,Available
504461,1927-08-29,569106,"Swanson, Pruitt and Robbins",Available
766605,1989-08-30,361630,Turner LLC,Available
635539,1946-06-13,773495,"Brown, Perez and Davis",Available
635540,1969-11-13,337879,"Soto, Mathis and Rodriguez",Available
766616,1943-01-26,509965,Bennett and Sons,Available
373401,1905-02-16,29547,Watson-Dominguez,Available
766620,1903-01-07,598122,"Williams, Moore and Tran",Available
897693,1905-01-18,433172,Terrell Group,Available
111262,1913-07-28,498851,Vasquez-Jacobs,Unavailable
111271,1986-01-10,163268,"Suarez, Smith and Jackson",Available
504488,2022-07-21,874258,"Kelly, King and Brady",Available
897706,1921-02-13,686869,Douglas Group,Unavailable
373419,1992-06-22,464037,"Clarke, Martin and Bradley",Available
242349,1920-12-15,406000,Wilson LLC,Available
635570,1910-03-06,35590,Atkins-Cochran,Unavailable
242356,1947-05-21,139333,Lucero-Henry,Available
373431,1957-04-04,321957,Caldwell-Rodgers,Unavailable
766648,1960-04-20,337879,Thornton and Sons,Available
111287,1992-09-10,299354,Thompson LLC,Unavailable
373434,1932-09-13,103955,"Alvarado, Crawford and Zavala",Available
373432,1907-12-30,198260,Rose-Mitchell,Available
504509,1917-06-12,392004,Yates LLC,Available
373437,1918-09-29,524195,Henson-Johnson,Available
242374,1977-06-27,890394,Mclaughlin PLC,Unavailable
897735,2000-06-21,221202,"Chung, Rosario and Mccormick",Available
373448,1941-01-01,590811,Swanson Inc,Unavailable
635590,1961-09-03,51699,Johnson-Diaz,Available
897740,1921-01-04,824735,Gray-Ballard,Unavailable
766668,1958-06-06,686189,Wells Group,Unavailable
373462,1971-10-29,389370,"Lawrence, Flynn and Petersen",Available
111319,1904-09-27,605490,"Williams, Morris and Jordan",Unavailable
111318,1905-10-04,259688,Wallace-Moreno,Unavailable
373466,1988-02-20,132363,Joseph Inc,Unavailable
242394,1952-08-19,902545,Frye Inc,Available
766684,1944-10-17,387067,Ball LLC,Unavailable
897757,1941-07-23,6500,"Gonzales, Kelly and Beasley",Available
635615,1960-11-13,667596,Taylor-Acosta,Available
897760,1932-04-29,213449,"Stone, Reeves and Franklin",Available
242402,1913-01-26,176669,"Aguilar, Foster and Cooper",Available
766690,1988-04-29,99284,Kane-Pineda,Available
373476,1956-11-26,251296,"Carpenter, Reilly and Garcia",Available
635619,1991-02-11,156938,"Miller, Vargas and Cook",Unavailable
766695,1998-03-11,780918,Liu-Moore,Unavailable
111339,2011-08-13,243623,"Christensen, Gutierrez and Tyler",Unavailable
373484,2011-03-16,243304,"Lewis, Perez and Keller",Available
373485,1964-01-10,691022,"Garcia, Gonzalez and Williams",Unavailable
766703,1901-02-26,814679,"Tapia, Kim and Franco",Unavailable
242418,1946-05-02,271856,"Pennington, Thompson and Hunt",Available
242420,1927-01-29,101989,Hull and Sons,Unavailable
373493,1980-07-16,480204,"Harris, Baker and Andrews",Available
373495,1906-11-01,626927,"Harrington, Curry and Andrews",Unavailable
897786,1985-08-17,310085,Conner-Jones,Unavailable
766720,2009-07-19,780918,Morris-Phillips,Available
373512,1992-10-20,583757,Williams Ltd,Unavailable
635659,2009-03-05,541506,"Cobb, Gordon and Lopez",Available
897807,1942-10-07,733668,Lamb PLC,Available
242447,1931-08-20,132005,"Mckenzie, Moses and Morgan",Available
635666,1927-04-02,526474,Brown PLC,Unavailable
111382,2012-07-05,548069,"Delgado, Hill and Douglas",Unavailable
111384,2006-02-17,485603,"Hickman, Simpson and Gray",Available
242457,1967-10-17,511108,"Miller, Brown and Jenkins",Unavailable
897818,1942-11-22,144725,"Myers, Rodriguez and Rogers",Unavailable
897819,2007-06-17,935119,"Olson, Payne and Taylor",Available
504604,1920-01-31,872337,Chavez and Sons,Unavailable
766744,1970-03-11,440369,"Armstrong, Galloway and Cole",Unavailable
242464,1970-04-24,671628,"Ryan, Martin and Brooks",Unavailable
242467,1972-05-29,43112,Gutierrez Inc,Available
111401,1901-08-24,74850,"Carroll, Baxter and Hamilton",Available
897835,1924-02-08,909087,Gibson LLC,Unavailable
242477,1930-06-30,503227,Adams Inc,Unavailable
373557,1905-01-01,631397,"Cole, Smith and Johnson",Available
111416,1949-06-01,779063,Jennings-Harrison,Available
504632,1996-07-08,229719,Lee LLC,Available
242491,2014-11-07,899476,"Nelson, Malone and Hawkins",Unavailable
373568,1968-12-04,819160,"Castaneda, Mathis and Morris",Unavailable
111429,1913-05-02,985894,Bell Inc,Available
242503,1981-02-14,653466,"Torres, Taylor and Oliver",Unavailable
635720,1934-10-05,321121,"Harris, Peters and Wright",Available
373578,1938-05-27,201849,Johnson Group,Available
897867,1938-05-20,932466,Snyder-Rodriguez,Available
635724,1954-08-15,256378,"Ellis, Powers and Jones",Unavailable
111440,1920-04-28,188039,Leach Ltd,Unavailable
111445,1946-10-10,613039,Patton Group,Unavailable
635733,1983-02-03,744738,Hall-Villegas,Available
766812,1938-05-14,652389,"Bell, Stone and Wyatt",Unavailable
111452,1963-05-22,583530,"Hudson, Sandoval and Dawson",Unavailable
373609,2005-12-06,320027,Norman and Sons,Unavailable
242538,1933-12-13,564661,Sanchez Group,Unavailable
242539,2012-02-17,866855,Brown-Parker,Unavailable
111475,2000-01-18,343576,Lynch-Macias,Available
897907,1970-04-21,331194,Smith-Cabrera,Available
373622,1978-07-10,749697,"Martin, White and Roach",Unavailable
373624,1906-11-30,622230,Frank-Pierce,Unavailable
504697,2001-03-17,319339,Smith-Torres,Available
242559,1943-10-24,675699,"Martinez, Burnett and Gilbert",Available
635775,1968-10-29,371485,Garcia LLC,Unavailable
897925,2001-08-30,862110,Hale-Jackson,Available
897927,1979-03-23,352929,Tucker-Beck,Unavailable
242569,1959-01-23,276246,Bell LLC,Unavailable
635790,1909-04-20,285291,"Macdonald, Hernandez and Walker",Available
111505,1984-05-15,749081,Cherry-Thompson,Available
111508,1918-06-27,452781,"Webb, Shah and Burgess",Available
242585,1936-12-10,820989,"Spencer, Cole and Johnson",Available
242588,1935-01-18,978853,Reynolds-Love,Unavailable
635806,1910-03-13,676315,"Harmon, Allen and Miller",Available
766878,1933-03-26,734046,Macias and Sons,Available
242590,1981-06-23,941920,Hall LLC,Unavailable
897953,2001-01-27,296413,"Johnson, Mullins and Thompson",Unavailable
111522,1943-05-20,590984,Brown LLC,Unavailable
504741,1936-02-29,623963,Moore-Morse,Unavailable
111525,1977-10-07,187824,Morris PLC,Available
111529,1914-10-13,868264,Smith-Salazar,Unavailable
373684,1983-11-21,43112,Drake PLC,Available
766901,1921-12-25,772881,Ingram Group,Available
504766,1914-11-12,921795,"Davis, Santiago and Dougherty",Unavailable
242623,1903-05-11,657213,Burke-King,Available
242627,2005-11-28,440209,Riley-Lowe,Available
897988,2021-11-03,642202,Meyer-Caldwell,Available
897994,2000-06-03,453928,"Barnes, Burch and Page",Available
504780,1972-04-29,155045,"Lewis, Cunningham and Richardson",Unavailable
373709,1941-06-25,809446,Lewis PLC,Available
635854,1913-03-27,77916,Jackson-Sparks,Available
898000,1903-06-27,48469,Moore-Harris,Available
242643,1966-03-13,530950,Parker Group,Available
766932,1949-08-11,438623,Jones-Fritz,Available
373717,1993-01-10,196641,Hubbard-Munoz,Unavailable
898005,1904-01-30,845136,Richmond-Swanson,Unavailable
111575,1937-04-23,999467,Huynh-Tran,Unavailable
898009,1942-06-09,37962,"Campos, Peterson and Anderson",Available
766941,1998-09-01,682452,"West, Wells and Farley",Unavailable
898014,1922-11-02,300505,Prince-Tran,Unavailable
242656,1977-06-14,663898,Gordon and Sons,Unavailable
635873,1915-06-13,488862,Harvey and Sons,Available
504803,1906-05-27,2216,Foley and Sons,Unavailable
504810,1961-05-21,980763,"Fields, Torres and Jackson",Available
242668,1966-01-31,662890,"Castro, Banks and Hayes",Available
373742,2011-10-27,56980,Contreras and Sons,Available
504826,2003-04-03,135108,Kelley-Fitzgerald,Unavailable
766970,2022-03-15,357819,Morris-Dean,Available
635902,2007-09-05,309239,"Fields, Santiago and Ward",Unavailable
373759,2005-08-13,335873,Roberson-Bennett,Unavailable
111615,2004-04-09,79525,Johnson and Sons,Unavailable
766977,1950-06-21,407336,"Ramirez, Barnett and Cunningham",Available
242691,1996-07-01,507254,Atkinson-Hall,Unavailable
242693,1919-12-28,868105,Kane-Brown,Unavailable
635915,1999-01-01,125252,Barnett-James,Available
898061,1977-01-15,808133,Collins LLC,Unavailable
504847,1947-12-31,334752,Thomas-Simpson,Unavailable
111632,1952-07-26,407336,"Price, Martin and Owens",Available
373779,1985-09-30,615522,Bowen Inc,Unavailable
898067,1983-07-05,412630,Williams-Cox,Unavailable
767001,1920-10-04,308449,Hudson Ltd,Available
635935,1984-05-15,532219,"Ibarra, Gallegos and Lee",Available
898091,1925-02-01,834766,Cardenas-Johnson,Available
504882,1988-01-13,270654,Sanchez PLC,Available
898106,1920-04-19,576,Maldonado Ltd,Unavailable
242749,1903-05-20,517599,Bennett LLC,Available
635977,1901-09-07,535602,"Barnes, Adkins and Brown",Unavailable
504906,1946-08-21,479837,Meyers-Ward,Unavailable
373835,1901-09-23,197303,Douglas-Franco,Unavailable
898131,1925-07-09,324095,"Roberson, Shaffer and Andersen",Unavailable
242776,1913-08-31,847625,Bennett PLC,Unavailable
767067,1904-06-06,588541,"Sanchez, Ortiz and Bean",Available
111709,2013-11-08,858285,Elliott-Bell,Unavailable
898144,1977-10-16,5346,Smith-Bentley,Available
373860,1976-04-13,307869,Davis-Hensley,Unavailable
504946,1909-10-21,677409,Kelley Group,Available
767093,1969-03-28,392734,"Gonzalez, Hughes and Brown",Available
111733,2013-06-23,388011,"Jensen, Boyd and Martin",Unavailable
898176,1930-07-30,523180,Sawyer-Taylor,Available
373891,1960-07-01,704693,Rojas-Stephens,Unavailable
373893,1994-02-17,646067,"Thomas, Mendoza and Christensen",Unavailable
242822,1935-05-15,425800,"Anderson, Dixon and Morgan",Unavailable
767111,2001-06-25,132174,Richards LLC,Available
504969,1964-10-27,318494,Evans-Thompson,Available
636043,1944-06-09,257446,Hancock-Conner,Available
504975,1927-01-10,330181,"Howell, Greer and Martin",Unavailable
898192,1924-05-16,14336,"Murray, Alvarez and Serrano",Available
898193,1940-01-26,715987,Patrick LLC,Available
111762,1927-05-07,523578,Arnold-Moore,Available
504977,1918-11-23,860772,"Wright, Hodges and Werner",Available
242845,1970-04-12,932283,"Carter, Bush and Jefferson",Unavailable
767135,1971-12-09,232785,"Roberts, Colon and Colon",Unavailable
767137,1949-08-07,879046,Mendoza-Alvarez,Unavailable
898209,1978-07-24,178751,"Snyder, Brown and Smith",Available
111783,1926-05-13,839372,Acosta Ltd,Unavailable
373931,2012-01-27,710144,George and Sons,Available
898220,2000-06-20,128471,"Jackson, Wise and Gonzalez",Unavailable
373934,1991-07-27,856680,Barnett Inc,Unavailable
898225,2003-01-19,867813,Jones Group,Unavailable
636082,1992-08-25,987424,Nunez-Martinez,Unavailable
242865,1913-03-06,322691,"Quinn, Elliott and Esparza",Unavailable
111803,1925-02-08,834766,Griffith-Wilson,Available
111805,1982-01-10,553381,Schmitt Group,Unavailable
111806,1903-09-30,572696,Obrien-Pugh,Unavailable
373952,1944-10-29,892047,Martin-Nguyen,Unavailable
242885,2002-01-19,600735,Jackson-Hill,Unavailable
767176,1996-12-12,318630,"Baker, Sweeney and Bruce",Available
898248,1935-07-27,97794,"Byrd, Cunningham and Miller",Available
636110,2014-07-07,220326,Arias-King,Available
898256,1957-10-05,145855,"Brown, Poole and Forbes",Available
505041,2021-09-11,648503,Sanchez-Pittman,Available
111829,2019-08-03,398477,"Cantu, Mercado and Wolfe",Available
111830,1992-08-30,203421,Dunn and Sons,Available
505047,1906-11-19,561604,Combs PLC,Unavailable
767192,1942-04-20,534252,"Bradley, Barrett and Chang",Available
373977,1902-10-03,729181,Woods Ltd,Unavailable
111833,1925-04-08,401262,"Gutierrez, Berger and Sandoval",Available
373979,1921-11-22,924378,"Briggs, Clark and Hall",Unavailable
111839,1991-12-26,105879,Martin Inc,Available
636128,2007-04-12,310496,"Morris, Snow and Glover",Available
373983,1935-12-18,30612,Villarreal-Anderson,Unavailable
898274,1970-02-06,664212,"Haynes, Wallace and Johnson",Unavailable
373988,1961-06-23,450929,Murphy-Bailey,Unavailable
373994,1977-10-03,884060,Alvarez Ltd,Available
111857,1963-03-06,685659,Bradley PLC,Unavailable
374002,1904-07-07,61928,"Ferguson, Montgomery and Shelton",Available
374001,1941-10-15,153610,Hancock Group,Unavailable
505074,1925-11-01,749488,Wells PLC,Unavailable
242933,1942-02-07,676697,Powell-Smith,Unavailable
111861,1929-10-03,290119,"Smith, Reed and Johnson",Available
111865,1901-11-08,731138,English Inc,Unavailable
111867,1919-09-13,724007,Aguilar-Huerta,Available
636157,1989-05-22,271352,"Owens, Ruiz and Brooks",Unavailable
111871,1961-08-15,851176,Sims Ltd,Unavailable
111874,1926-12-14,830780,"Gaines, Rivers and Lawrence",Unavailable
898307,1901-10-27,253845,Hensley-Johnson,Unavailable
767237,1998-08-28,943479,Young and Sons,Available
505095,1960-09-30,550120,Wells Group,Available
767242,1971-07-25,440209,Mcclure Ltd,Available
505102,1952-07-12,563159,Simpson Group,Unavailable
505105,1948-09-13,455721,"Callahan, English and Jacobs",Unavailable
242963,1956-01-12,932886,Myers LLC,Available
374037,1953-01-16,419159,Chambers Ltd,Available
374039,1908-02-21,723263,White Ltd,Unavailable
242967,1925-04-22,423710,Johnson-Murray,Available
898329,2016-03-02,805007,"Brown, Grant and Christian",Unavailable
505120,1911-06-08,988268,"Bell, Garcia and Ray",Available
505127,1927-01-27,176998,"Burke, Horne and Kennedy",Unavailable
898345,1914-04-30,687727,Walker-Smith,Unavailable
242996,1936-04-02,56831,Spence and Sons,Available
242997,2005-06-18,272214,"Carter, Graves and Adams",Available
898361,2021-04-08,62468,Richard-Conrad,Available
636221,1916-10-21,80776,"Duffy, Webb and Thompson",Available
374082,2004-04-06,107503,"Kent, Santos and Lopez",Available
767299,2022-08-19,859445,Mccarthy-Woods,Available
243012,1912-02-03,163752,"Allen, Mitchell and Miller",Available
505156,1947-09-04,619556,Warren-Mcmahon,Available
111942,1936-08-21,885746,"Flores, Russell and Nelson",Available
